david_perdue,opposes,expand obamacare 
david_perdue,favors,privatize social security 
david_perdue,favors,vouchers for school choice 
david_perdue,favors,epa regulations are too restrictive 
david_perdue,no opinion on,stricter punishment reduces crime 
david_perdue,favors,absolute right to gun ownership 
david_perdue,opposes,higher taxes on the wealthy 
david_perdue,opposes,pathway to citizenship for illegal aliens 
david_perdue,opposes,support & expand free trade 
david_perdue,favors,support american exceptionalism 
david_perdue,favors,expand the military 
david_perdue,opposes,make voter registration easier 
david_perdue,no opinion on,avoid foreign entanglements 
david_perdue,opposes,prioritize green energy 
david_perdue,opposes,marijuana is a gateway drug 
david_perdue,opposes,stimulus better than market-led recovery 
debbie_stabenow,favors,abortion is a woman's unrestricted right 
debbie_stabenow,favors,legally require hiring women & minorities 
debbie_stabenow,favors,comfortable with same-sex marriage 
debbie_stabenow,opposes,keep god in the public sphere 
debbie_stabenow,favors,expand obamacare 
debbie_stabenow,opposes,privatize social security 
debbie_stabenow,opposes,vouchers for school choice 
debbie_stabenow,opposes,epa regulations are too restrictive 
debbie_stabenow,favors,stricter punishment reduces crime 
debbie_stabenow,opposes,absolute right to gun ownership 
debbie_stabenow,favors,higher taxes on the wealthy 
debbie_stabenow,favors,pathway to citizenship for illegal aliens 
debbie_stabenow,opposes,support & expand free trade 
debbie_stabenow,opposes,support american exceptionalism 
debbie_stabenow,opposes,expand the military 
debbie_stabenow,favors,make voter registration easier 
debbie_stabenow,favors,avoid foreign entanglements 
debbie_stabenow,favors,prioritize green energy 
debbie_stabenow,opposes,marijuana is a gateway drug 
debbie_stabenow,favors,stimulus better than market-led recovery 
deb_fischer,opposes,abortion is a woman's unrestricted right 
deb_fischer,opposes,legally require hiring women & minorities 
deb_fischer,opposes,comfortable with same-sex marriage 
deb_fischer,favors,keep god in the public sphere 
deb_fischer,opposes,expand obamacare 
deb_fischer,favors,privatize social security 
deb_fischer,favors,vouchers for school choice 
deb_fischer,favors,epa regulations are too restrictive 
deb_fischer,favors,stricter punishment reduces crime 
deb_fischer,favors,absolute right to gun ownership 
deb_fischer,opposes,higher taxes on the wealthy 
deb_fischer,opposes,pathway to citizenship for illegal aliens 
deb_fischer,no opinion on,support & expand free trade 
deb_fischer,favors,support american exceptionalism 
deb_fischer,favors,expand the military 
deb_fischer,favors,make voter registration easier 
deb_fischer,opposes,avoid foreign entanglements 
deb_fischer,opposes,prioritize green energy 
deb_fischer,opposes,marijuana is a gateway drug 
deb_fischer,opposes,stimulus better than market-led recovery 
dianne_feinstein,favors,abortion is a woman's unrestricted right 
dianne_feinstein,favors,legally require hiring women & minorities 
dianne_feinstein,favors,comfortable with same-sex marriage 
dianne_feinstein,opposes,keep god in the public sphere 
dianne_feinstein,favors,expand obamacare 
dianne_feinstein,opposes,privatize social security 
dianne_feinstein,opposes,vouchers for school choice 
dianne_feinstein,opposes,epa regulations are too restrictive 
dianne_feinstein,favors,stricter punishment reduces crime 
dianne_feinstein,opposes,absolute right to gun ownership 
dianne_feinstein,favors,higher taxes on the wealthy 
dianne_feinstein,favors,pathway to citizenship for illegal aliens 
dianne_feinstein,favors,support & expand free trade 
dianne_feinstein,opposes,support american exceptionalism 
dianne_feinstein,opposes,expand the military 
dianne_feinstein,favors,make voter registration easier 
dianne_feinstein,favors,avoid foreign entanglements 
dianne_feinstein,favors,prioritize green energy 
dianne_feinstein,favors,marijuana is a gateway drug 
dianne_feinstein,favors,stimulus better than market-led recovery 
donald_trump,opposes,abortion is a woman's unrestricted right 
donald_trump,no opinion on,legally require hiring women & minorities 
donald_trump,opposes,comfortable with same-sex marriage 
donald_trump,favors,keep god in the public sphere 
donald_trump,opposes,expand obamacare 
donald_trump,favors,privatize social security 
donald_trump,favors,vouchers for school choice 
donald_trump,favors,epa regulations are too restrictive 
donald_trump,favors,stricter punishment reduces crime 
donald_trump,favors,absolute right to gun ownership 
donald_trump,favors,higher taxes on the wealthy 
donald_trump,opposes,pathway to citizenship for illegal aliens 
donald_trump,opposes,support & expand free trade 
donald_trump,favors,support american exceptionalism 
donald_trump,favors,expand the military 
donald_trump,favors,make voter registration easier 
donald_trump,favors,avoid foreign entanglements 
donald_trump,opposes,prioritize green energy 
donald_trump,opposes,marijuana is a gateway drug 
donald_trump,opposes,stimulus better than market-led recovery 
dwight_eisenhower,opposes,abortion is a woman's unrestricted right 
dwight_eisenhower,favors,legally require hiring women & minorities 
dwight_eisenhower,no opinion on,comfortable with same-sex marriage 
dwight_eisenhower,favors,keep god in the public sphere 
dwight_eisenhower,opposes,expand obamacare 
dwight_eisenhower,no opinion on,privatize social security 
dwight_eisenhower,opposes,vouchers for school choice 
dwight_eisenhower,opposes,epa regulations are too restrictive 
